Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.9996394075,8/16/2017,17,0.14,9.96,26.91,24.1,81.04,9.64,29.11,29.9,469.25,,
0.5109392316,8/17/2017,6,1,9.49,21.83,21.86,96.56,6.48,29.08,29.87,14.4,,
0.925790034,8/17/2017,7,0.31,10,23.21,21.64,87.56,9.96,29.07,29.86,355,,
0.4125459252,8/17/2017,8,0.41,10,24.93,20.83,73.04,10.36,29.05,29.84,1148.5,,
0.141446294,8/17/2017,9,0.01,10,26.06,20.54,66.72,13.76,29.05,29.84,2589.25,,
0.0399645518,8/17/2017,10,0.59,10,25.8,21.3,71.2,12.52,29.05,29.84,3215,,
0.9031669425,8/17/2017,11,0.99,10,26.13,21.37,73.36,10.88,29.05,29.84,2006,,
0.1567630144,8/17/2017,12,0.75,10,27.38,21.37,68.69,11.88,29.04,29.83,2627.5,,
0.9614930067,8/17/2017,13,0.81,10,28.44,21.14,62.36,14.81,29.03,29.82,3580.75,,
0.6819257035,8/17/2017,14,0.43,10,29.09,20.41,57.8,13.36,29.02,29.81,3199.5,,
0.305862989,8/17/2017,15,0.44,10,29.04,20.64,57.8,13.84,29.02,29.81,2854.25,,
0.8865195015,8/17/2017,16,0.81,10,28.02,20.26,60.92,9.2,29.02,29.81,2497.5,,
0.4517379536,8/17/2017,17,0.4,10,27.33,20.55,64.28,8.12,29.03,29.82,1098.25,,
0.4025339796,8/18/2017,6,0,10,18.74,17.96,88.2,5.56,29.1,29.89,84.9,,
0.2997960804,8/18/2017,7,0,10,21.01,18.73,82.52,6,29.12,29.91,690.5,,
0.8604534357,8/18/2017,8,0.14,10,22.94,18.91,75.68,10.92,29.14,29.93,1874.75,,
0.4257365398,8/18/2017,9,0.62,10,24.56,18.75,68.12,10.76,29.15,29.94,2853.5,,
0.7942970099,8/18/2017,10,0.53,9.92,25.72,17.65,57.52,9.52,29.15,29.94,3286.5,,
0.8174646811,8/18/2017,11,0.15,10,26.78,17.52,54.72,13.12,29.15,29.94,3923,,
0.4288872296,8/18/2017,12,0,10,27.65,17.47,51.72,8.68,29.14,29.93,4087,,
0.6806973312,8/18/2017,13,0,10,28.33,17.44,49.96,9.04,29.14,29.93,4024.25,,
0.6347106798,8/18/2017,14,0,10,28.99,16.59,45.16,8,29.12,29.91,3799.75,,
0.7886117368,8/18/2017,15,0,10,29.17,16.62,43.96,8.96,29.11,29.9,3384.5,,
0.3928161249,8/18/2017,16,0,10,28.51,17.02,47.4,8.72,29.1,29.89,2540.75,,
0.8278071894,8/18/2017,17,0,10,27.3,18.65,56.32,6.72,29.11,29.9,1564.5,,
0.1551159318,8/19/2017,6,0.14,9.84,18.55,18.49,93.32,1.6,29.17,29.96,97.13,,
0.9830402278,8/19/2017,7,0.62,10,20.36,18.88,86.88,8.52,29.18,29.97,658.75,,
0.7739817784,8/19/2017,8,0,10,23.04,19.43,79.24,6.64,29.15,29.94,1407.75,,
0.4972328315,8/19/2017,9,0,10,25.26,19.08,69.68,3.56,29.17,29.96,2627.5,,
0.3513659753,8/19/2017,10,0.01,10,26.76,18.32,61.32,1.28,29.18,29.97,3453.75,,
0.420317946,8/19/2017,11,0.39,10,27.66,18.06,54.52,0.96,29.18,29.97,3778.25,,
0.5993684537,8/19/2017,12,0.54,10,28.52,17.8,51.32,3.52,29.18,29.97,3963.5,,
0.8482633308,8/19/2017,13,0.15,10,29,17.52,48.76,4.36,29.17,29.96,3102.75,,
0.8923002945,8/19/2017,14,0.02,10,29.47,17.81,48.32,3.96,29.16,29.95,2801.75,,
0.6329328388,8/19/2017,15,0.15,10,29.57,18.31,49.6,2.68,29.16,29.95,1694.5,,
0.1091040694,8/19/2017,16,0.38,10,29.03,18.73,51,5,29.15,29.94,1137.25,,
0.1296506901,8/19/2017,17,0.52,10,28.01,18.47,52.16,3.4,29.16,29.95,1080.25,,
0.1648114885,8/20/2017,6,0,9.84,19.73,18.68,90.12,2.12,29.24,30.03,94.5,,
0.2306418787,8/20/2017,7,0,9.96,22.49,20.15,84.96,5.68,29.26,30.05,534.25,,
0.9179907022,8/20/2017,8,0.17,10,25.04,21.53,79.44,6,29.27,30.06,1075.5,,
0.7999467172,8/20/2017,9,0.28,10,27.15,22.08,72.72,5.36,29.28,30.07,1454,,
0.4681726154,8/20/2017,10,0.14,10,28.47,22.4,69.88,4.72,29.27,30.06,1414.75,,
0.8655209118,8/20/2017,11,0.28,10,29.47,22.37,65.56,4.68,29.26,30.05,1847.5,,
0.7660409985,8/20/2017,12,0.28,10,30.67,22.42,61,4.08,29.26,30.05,2115.25,,
0.7810802711,8/20/2017,13,0.54,10,31.46,22.17,56.52,5.36,29.24,30.03,2108.75,,
0.539920686,8/20/2017,14,0.44,10,31.74,21.61,53.28,5.04,29.23,30.02,2099,,
0.0189269851,8/20/2017,15,0.15,10,31.25,21.46,55.24,6.84,29.22,30.01,1584.75,,
0.8778175532,8/20/2017,16,0,10,30.48,22.43,60.04,6.64,29.22,30.01,1209,,
0.5149140204,8/20/2017,17,0.42,10,29.45,23.01,66.6,4.48,29.23,30.02,701.25,,
0.3875493954,8/21/2017,6,0,5.68,22.65,22.92,98.76,4.12,29.31,30.1,77.63,,
0.3503444768,8/21/2017,7,0,8.88,23.9,23.58,94.96,0.36,29.31,30.1,435.25,,
0.6985776629,8/21/2017,8,0,10,26.2,23.89,84.16,6.04,29.31,30.1,903.5,,
0.9944637746,8/21/2017,9,0.25,10,27.79,24.09,74,8.15,29.32,30.11,1858.25,,
0.2922601313,8/21/2017,10,0.5,9.96,27.05,22.84,82.08,9.59,29.34,30.14,2028.5,,
0.6104921012,8/21/2017,11,0,10,28.05,21.45,67.32,9.08,29.33,30.12,3906.75,,
0.6271658062,8/21/2017,12,0,10,26.38,20.96,66.53,5.48,29.29,30.08,2550,,
0.485180126,8/21/2017,13,0,10,27.48,21.22,65,7.6,29.27,30.06,601,,
0.156868991,8/21/2017,14,0,10,28.8,21.3,64.28,8.28,29.27,30.06,1899.5,,
0.759095158,8/21/2017,15,0,10,29.7,21.45,61.85,8,29.24,30.03,3107.25,,
0.1007013845,8/21/2017,16,0.24,10,28.69,22.74,66.6,7.72,29.24,30.03,1643.75,,
0.4676469336,8/21/2017,17,0.46,10,27.68,23.93,75.84,8.68,29.25,30.04,472,,
0.085970206,8/22/2017,6,0.83,8.96,20.39,20.61,97.96,4.28,29.15,29.94,16,,
0.993427146,8/22/2017,7,0.99,7,20.67,20.9,98.92,3.4,29.13,29.92,145.35,,
0.9705942119,8/22/2017,8,1,10,21.41,21.13,95.52,6.96,29.14,29.94,344,,
0.5773253948,8/22/2017,9,0.9,9.96,22.61,21.09,88.04,10.27,29.15,29.94,991.75,,
0.7845831548,8/22/2017,10,0.65,10,23.77,20.69,80.84,9.69,29.16,29.95,1898.75,,
0.633069817,8/22/2017,11,0.65,10,24.68,20.65,75.23,9.38,29.16,29.95,3149.25,,
0.5573722259,8/22/2017,12,0.8,10,25.56,20.49,72.86,10.89,29.16,29.95,3482.75,,
0.1212873096,8/22/2017,13,0.99,10,25.75,20.1,69.8,13.88,29.17,29.96,3589.75,,
0.5896158107,8/22/2017,14,0.65,10,26.16,19.6,66.28,14,29.16,29.95,3003.5,,
0.2595032966,8/22/2017,15,0.31,10,25.6,17.98,61.28,17.2,29.17,29.96,2936.5,,
0.7644286782,8/22/2017,16,0.3,10,24.86,17.09,59.92,10.76,29.17,29.96,2774.5,,
0.0650136506,8/22/2017,17,0.15,10,24.17,16.41,58.64,10.6,29.17,29.96,1388.75,,
0.6311344281,8/23/2017,6,0,10,13.79,12.83,86.16,7.24,29.28,30.07,79.71,,
0.9178978121,8/23/2017,7,0,10,16.57,13.57,78.12,6.32,29.29,30.08,737,,
0.7121046709,8/23/2017,8,0,10,19.3,14.23,70,6.28,29.29,30.08,1964.5,,
0.4165628026,8/23/2017,9,0,10,21.9,13.77,57.48,6.84,29.3,30.09,3080.75,,
0.4586433659,8/23/2017,10,0,10,23.24,12.59,50.88,8.4,29.31,30.1,3969,,
0.1580579614,8/23/2017,11,0.28,10,24,11.06,43.4,9.16,29.3,30.09,4539.25,,
0.3120113828,8/23/2017,12,0.29,10,24.35,10.97,40.52,12.92,29.29,30.08,4404.75,,
0.9731938106,8/23/2017,13,0.44,10,24.72,10.29,39.04,11.52,29.28,30.07,4110.5,,
0.1227621553,8/23/2017,14,0.3,10,24.72,10.79,39,9.68,29.26,30.05,3436.5,,
0.6323779919,8/23/2017,15,0.62,10,24.73,10.26,38.76,9.84,29.25,30.04,3536,,
0.0335863049,8/23/2017,16,0.01,10,24.28,10.51,39.92,8.32,29.24,30.03,2251,,
0.7660207939,8/23/2017,17,0.01,10,23.44,11.03,43.16,6.96,29.24,30.03,1283.75,,
0.8093288804,8/24/2017,6,0,10,14.03,13.75,86.4,0,29.31,30.1,72.01,,
0.5281589758,8/24/2017,7,0,10,17.47,13.72,72.24,3.52,29.31,30.11,705.5,,
0.755827219,8/24/2017,8,0,9.04,20.37,14.43,67.16,4.36,29.31,30.11,1898,,
0.1421084178,8/24/2017,9,0,9.04,22.81,14.75,59.08,6.64,29.31,30.11,3012,,
0.7184041638,8/24/2017,10,0,10,24.06,13.08,48.52,7.04,29.3,30.1,3736.25,,
0.4289097534,8/24/2017,11,0.28,9.04,24.68,12.96,46.72,8.64,29.31,30.1,4505.75,,
0.9189141151,8/24/2017,12,0.42,10,24.94,13.35,47.44,9.72,29.31,30.1,3427,,
0.485621545,8/24/2017,13,0.42,10,25.04,13.14,47.08,8.12,29.3,30.09,3942.5,,
0.3051014445,8/24/2017,14,0.3,10,25.16,13.42,46.8,9.68,29.3,30.09,4055.75,,
0.7808929759,8/24/2017,15,0.45,9.04,24.81,13.06,46.24,8.32,29.29,30.08,2956.75,,
0.7232634872,8/24/2017,16,0.64,10,24.28,12.5,45.52,9.32,29.29,30.08,2377,,
0.8713098972,8/24/2017,17,0.01,10,23.21,11.9,46.2,7.32,29.29,30.08,1260.5,,
0.3409251717,8/25/2017,6,0,10,13.69,11.41,85.04,6.4,29.43,30.23,76.23,,
0.1873850112,8/25/2017,7,0,10,16.11,12.57,81.84,6.64,29.43,30.23,692.5,,
0.4000836585,8/25/2017,8,0,10,18.15,12.34,68.08,8.04,29.43,30.23,1843.75,,
0.6557652126,8/25/2017,9,0,10,19.37,11.43,57.72,7.68,29.45,30.25,2133.5,,
0.1190882265,8/25/2017,10,0,10,21.18,11,51.64,8.32,29.45,30.25,3756.5,,
0.9216245429,8/25/2017,11,0,9.04,22.14,11.32,49.2,5.68,29.45,30.25,3666,,
0.8042904425,8/25/2017,12,0,10,22.92,11.69,49.8,4.44,29.44,30.24,4259.5,,
0.1058588033,8/25/2017,13,0,9.04,23.62,11.71,46.04,6.2,29.43,30.23,3614.75,,
0.9209228656,8/25/2017,14,0,10,23.92,10.72,43.4,8.6,29.41,30.21,4128.25,,
0.5391097215,8/25/2017,15,0,8.4,24.06,10.76,42.56,7.36,29.41,30.21,3587.75,,
0.914809108,8/25/2017,16,0,10,23.75,10.95,44.48,8.28,29.41,30.21,2706.75,,
0.2218611024,8/25/2017,17,0,10,22.33,12.1,50.32,8.52,29.42,30.22,1534.75,,
0.1975442746,8/26/2017,6,0,10,14.92,12.04,81.92,5.68,29.46,30.26,52.99,,
0.095991604,8/26/2017,7,0,10,16.81,12.67,78.64,5.36,29.46,30.26,659.25,,
0.7289964303,8/26/2017,8,0,10,18.98,13.27,69.48,6.72,29.46,30.26,1737,,
0.3557762443,8/26/2017,9,0.14,9.04,21.55,13.22,58.28,7.92,29.47,30.27,2620.75,,
0.4226258129,8/26/2017,10,0,10,23.63,13.4,52.72,8.12,29.46,30.26,3741.75,,
0.991304813,8/26/2017,11,0,10,24.66,13.66,49.92,7.08,29.45,30.25,4225.5,,
0.5965934957,8/26/2017,12,0,9.04,25.41,13.52,46.92,5.72,29.44,30.24,4339,,
0.5871196706,8/26/2017,13,0.14,6.48,25.78,12.77,43.92,4.44,29.42,30.22,4258,,
0.8736875749,8/26/2017,14,0.42,5.52,26.1,12.17,41.96,5.08,29.41,30.21,3936.75,,
0.6531751058,8/26/2017,15,0.42,4.88,25.76,12.72,43.16,4.48,29.39,30.19,3585.25,,
0.1738540411,8/26/2017,16,0,10,24.54,14.01,48.96,4.4,29.39,30.19,2226.25,,
0.5046274706,8/26/2017,17,0,10,23.05,15.33,58.88,5.88,29.39,30.18,752.25,,
0.5077508439,8/27/2017,6,0,9.92,14.56,13.43,88.2,4.04,29.34,30.14,57.88,,
0.2159667006,8/27/2017,7,0.46,10,17.05,14.32,83.04,4.92,29.36,30.16,593.25,,
0.4724343449,8/27/2017,8,0.97,10,19.89,15.2,77.16,7.24,29.36,30.15,1214,,
0.5960093087,8/27/2017,9,0.97,10,22.07,15.56,66.68,7.04,29.36,30.15,2844,,
0.0622872806,8/27/2017,10,0.91,10,23.84,15.74,60.56,3.96,29.35,30.14,2713,,
0.2567242561,8/27/2017,11,0.38,10,25.49,15.12,53.16,5.4,29.33,30.12,4134,,
0.5298674719,8/27/2017,12,0.02,10,26.18,14.39,48.08,6.28,29.31,30.1,4351.25,,
0.0087180582,8/27/2017,13,0.15,10,26.75,15,48.84,6.32,29.28,30.07,3572.75,,
0.6952670454,8/27/2017,14,0,10,27.11,15.2,47.52,6.64,29.27,30.06,4087.25,,
0.3119521309,8/27/2017,15,0.65,10,26.69,14.33,44.76,4.72,29.27,30.06,3169.5,,
0.3697438482,8/27/2017,16,0.99,10,26.11,14.56,47.76,0.2,29.27,30.06,1375.25,,
0.590150916,8/27/2017,17,0.79,10,25.34,15.1,49.04,2.2,29.26,30.05,1193.5,,
0.1805901306,8/28/2017,6,0.91,9.96,17.72,17.07,91.8,1.16,29.26,30.05,41.38,,
0.8655251628,8/28/2017,7,1,5.84,19.2,16.59,83.88,3,29.27,30.06,400.75,,
0.674941316,8/28/2017,8,0.92,9.04,19.53,17.72,90.21,4.8,29.26,30.05,1080.25,,
0.7226696268,8/28/2017,9,0.16,10,21.13,18.52,83.88,5.64,29.25,30.04,795.75,,
0.8265292663,8/28/2017,10,0,10,22.99,17.8,73.28,5.44,29.25,30.04,3066,,
0.1161885315,8/28/2017,11,0,10,24.72,16.93,62.4,6,29.24,30.03,4283.75,,
0.6030544881,8/28/2017,12,0.15,10,25.91,16.98,58.85,2.68,29.23,30.02,4385,,
0.6284000603,8/28/2017,13,0,10,26.68,17.38,56,5.72,29.21,30,4320.5,,
0.8121218411,8/28/2017,14,0.53,10,27.16,16.76,53.04,6.52,29.18,29.97,3398.25,,
0.5176611398,8/28/2017,15,0.74,10,25.93,16.73,55.08,6.04,29.17,29.96,2893.25,,
0.4196347371,8/28/2017,16,0.99,3.04,21.72,18.07,84.33,7.97,29.2,30,623.5,,
0.5353367601,8/28/2017,17,0.98,7.72,18.33,18.02,91.5,8.47,29.22,30.02,29.76,,
0.392034601,8/29/2017,6,0.01,8.92,15.39,16,94.6,4.6,29.25,30.04,72.2,,
0.1307099028,8/29/2017,7,0.44,10,17.75,17.07,90,2.76,29.26,30.05,565,,
0.3044239113,8/29/2017,8,0,10,20.5,17.56,80.92,0.12,29.26,30.05,1688.75,,
0.9086017327,8/29/2017,9,0,10,22.21,18.3,76.76,5.76,29.26,30.05,3058.75,,
0.0441178665,8/29/2017,10,0.15,10,23.58,18.52,73.53,6.52,29.27,30.06,3890.25,,
0.5276988419,8/29/2017,11,0.52,10,24.4,18.14,68.56,6.96,29.26,30.05,4371.25,,
0.40742693,8/29/2017,12,0.54,10,25.07,18.05,64.72,2.44,29.25,30.04,3339.75,,
0.3927889862,8/29/2017,13,0.54,10,25.59,17.54,61.04,2.04,29.24,30.03,3138,,
0.2243367748,8/29/2017,14,0.64,10,26.12,17.55,57.64,0.96,29.22,30.01,2402.25,,
0.2521142694,8/29/2017,15,0.44,10,26.15,17.54,59,5.56,29.22,30.01,2182.25,,
0.6582506662,8/29/2017,16,0.3,10,26.11,17.25,57.08,4.08,29.22,30.01,2324.5,,
0.4920441767,8/29/2017,17,0.42,10,24.52,18.29,66.41,7.04,29.22,30.01,1486.25,,
0.6416621241,8/30/2017,6,0,3.16,16.57,16.95,95.56,4.72,29.3,30.09,57.18,,
0.166752626,8/30/2017,7,0,6.32,18.53,17.28,89.76,6.04,29.3,30.1,632,,
0.1555048816,8/30/2017,8,0,9.04,20.86,18.08,83.56,8.88,29.31,30.1,1866.25,,
0.3707026222,8/30/2017,9,0,10,22.7,17.57,72.64,6.04,29.31,30.11,3041,,
0.1659545763,8/30/2017,10,0.28,10,23.81,17.19,66.08,5.96,29.31,30.1,3901.5,,
0.020746873,8/30/2017,11,0.65,10,24.49,17.25,63.76,5.08,29.3,30.09,4448.25,,
0.4745673668,8/30/2017,12,0.75,10,24.87,16.91,62.24,6.2,29.29,30.08,3329.75,,
0.7050842964,8/30/2017,13,0.46,10,25.65,16.84,57.92,6.72,29.28,30.07,2423.75,,
0.6674868085,8/30/2017,14,0.43,10,25.77,16.73,56.4,7.92,29.27,30.06,3285.25,,
0.5445053531,8/30/2017,15,0.55,10,25.66,16.77,56.44,4.8,29.27,30.06,2297.25,,
0.9291523355,8/30/2017,16,0,10,25.47,16.27,21.02,6.96,8.53,30.05,2911.75,,
0.1779652811,8/30/2017,17,0.02,10,24.47,16.05,21.06,6.96,8.53,30.06,1609.5,,
0.1796471456,8/31/2017,6,0,7.08,16.56,17.03,92.88,7.48,29.33,30.12,26.68,,
0.6677992838,8/31/2017,7,0,9.96,18.46,17.92,94.16,8.36,29.34,30.13,392.25,,
0.4088156805,8/31/2017,8,0,9.04,19.94,18.38,86.88,10.68,29.33,30.12,1090.5,,
0.0911419571,8/31/2017,9,0.29,10,21.54,18.54,81.12,13.48,29.34,30.13,1823.75,,
0.8040768793,8/31/2017,10,0.82,10,22.94,18.8,76.76,9.72,29.34,30.13,2837.75,,
0.8371201269,8/31/2017,11,0.64,10,23.97,18.64,69.84,8.12,29.32,30.11,3435.75,,
0.335192844,8/31/2017,12,0.64,10,24.35,18.54,68.16,9.92,29.31,30.1,3127.75,,
0.6541450426,8/31/2017,13,0.64,10,24.6,17.44,61.92,11.56,29.29,30.08,2987.25,,
0.0527607657,8/31/2017,14,0.55,10,24.8,16.6,58.08,10.04,29.28,30.07,2140.25,,
0.3454007506,8/31/2017,15,0.01,10,24.49,16.21,21.14,11.72,8.53,30.06,2680.5,,
0.4380469136,8/31/2017,16,0.02,10,23.82,15.57,21.3,12.44,8.53,30.06,1847.25,,
0.6726682195,8/31/2017,17,0,10,22.32,17.05,21.38,14.16,8.52,30.05,954.75,,
0.4600168164,9/1/2017,6,0,10,13.31,10.96,86.64,13.36,29.3,30.1,50.12,,
0.1745462567,9/1/2017,7,0,10,13.4,10.99,85.44,15.04,29.31,30.1,446.25,,
0.5728773023,9/1/2017,8,0,10,14.46,11.22,81.4,16.4,29.31,30.11,1142.75,,
0.4681053064,9/1/2017,9,0.28,10,15.91,11.62,75.2,17.04,29.32,30.12,2299,,
0.027062986,9/1/2017,10,0.52,10,17.37,12.01,70.12,17.64,29.32,30.12,2867.25,,
0.1218702197,9/1/2017,11,0.14,10,18.74,11.75,62.84,17,29.31,30.11,3835.75,,
0.6715172944,9/1/2017,12,0,10,19.88,12.01,60.12,15.16,29.3,30.1,4406.75,,
0.4613573891,9/1/2017,13,0,10,20.6,11.22,54.68,16.96,29.29,30.08,4478.5,,
0.8977779686,9/1/2017,14,0,10,20.7,12.12,57.88,13.36,29.29,30.08,3426.25,,
0.8364798485,9/1/2017,15,0,10,20.86,11.99,54.04,14.68,29.29,30.08,3618,,
0.6691438945,9/1/2017,16,0,10,20.74,11.38,52.2,13.68,29.29,30.08,2341.5,,
0.5580450622,9/1/2017,17,0,10,20.09,11.18,53.48,11.52,29.29,30.08,2012,,
0.8901058636,9/2/2017,6,0,10,8.75,7.42,81.2,7.36,29.27,30.06,44.48,,
0.5609506709,9/2/2017,7,0,10,11.76,8.66,76.8,8.6,29.28,30.07,686.5,,
0.673449229,9/2/2017,8,0,10,14.51,10.66,76.6,6.64,29.29,30.08,2046.25,,
0.7153591928,9/2/2017,9,0,10,17.09,12.11,70.68,5.44,29.28,30.07,3243.5,,
0.5194535994,9/2/2017,10,0,9.96,19.15,11.63,61.16,8.68,29.27,30.06,4097.5,,
0.2793859506,9/2/2017,11,0,10,20.38,10.81,53.56,7.76,29.26,30.05,4676,,
0.7502801348,9/2/2017,12,0,10,21.52,10.53,49.12,8.36,29.26,30.05,4699.5,,
0.063512587,9/2/2017,13,0,10,22.25,10.21,45.56,7,29.23,30.02,4710.75,,
0.2637400003,9/2/2017,14,0,10,22.93,9.91,42.44,6.28,29.22,30.01,4492.25,,
0.6812076946,9/2/2017,15,0,10,23.23,9.36,40.4,5.68,29.2,29.99,3812,,
0.2002695471,9/2/2017,16,0,10,23.16,7.72,35.6,7,29.2,29.99,2822.5,,
0.6600279063,9/2/2017,17,0,10,21.73,9.6,43.08,5.04,29.2,29.99,1534,,
0.1429028625,9/3/2017,6,0,10,14.17,13.76,89.04,5.76,29.23,30.02,63.23,,
0.1188963917,9/3/2017,7,0,10,17.55,15.52,83.88,4.68,29.25,30.04,704,,
0.1025787438,9/3/2017,8,0,10,20.91,17.53,80.16,5.24,29.26,30.05,1802,,
0.6566170177,9/3/2017,9,0,10,23.32,18.83,74.12,4.28,29.27,30.06,2931.5,,
0.1333833071,9/3/2017,10,0,10,24.95,17.1,60.4,0.24,29.27,30.06,3742.75,,
0.286752732,9/3/2017,11,0.01,10,26.04,14.96,49.24,1.08,29.26,30.05,4354.5,,
0.0835628647,9/3/2017,12,0.42,10,26.88,15.17,47.92,4.68,29.26,30.05,4136.75,,
0.9097913653,9/3/2017,13,0.54,10,27.36,15.08,45.28,5.16,29.25,30.04,3973.75,,
0.9563188509,9/3/2017,14,0.15,10,27.45,15.35,46.12,6.96,29.24,30.03,3733.5,,
0.9179143368,9/3/2017,15,0.28,10,27.55,14.05,41.6,6.96,29.23,30.02,3142.75,,
0.6222580576,9/3/2017,16,0.14,10,27.26,13.86,41.56,7.68,29.23,30.02,2469.5,,
0.4877367378,9/3/2017,17,0,10,25.46,13.58,42.92,4.04,29.23,30.02,1371.5,,
0.0134409477,9/4/2017,6,0,10,15.87,13.54,81,5.44,29.11,29.9,41.29,,
0.4478645236,9/4/2017,7,0,10,19.2,16.46,78.64,8.32,29.1,29.89,499.5,,
0.8800690216,9/4/2017,8,0,10,22.58,18.92,76.12,11.72,29.08,29.87,1449,,
0.2920752622,9/4/2017,9,0,10,25.83,20.04,69.08,15.56,29.07,29.86,2520.75,,
0.1580063479,9/4/2017,10,0,10,28.51,21.43,64.44,16.08,29.05,29.84,3386.25,,
0.5950182169,9/4/2017,11,0.42,10,30.3,21.22,56.68,17.16,29.02,29.81,3943.25,,
0.4023476874,9/4/2017,12,0.28,10,31.07,20.99,53.32,20.48,29,29.79,4130.75,,
0.7262542576,9/4/2017,13,0.25,10,31.77,20.54,49.44,21.16,28.98,29.77,3718.25,,
0.7321919228,9/4/2017,14,0.62,10,31.47,20.34,50.88,16.2,28.98,29.77,3240.5,,
0.8527793493,9/4/2017,15,0.96,10,30.35,21,56.08,12.2,28.97,29.76,1850,,
0.8442799586,9/4/2017,16,0.99,10,28.55,21.76,65.93,11.77,28.96,29.75,434.25,,
0.015614474,9/4/2017,17,0.66,9.88,25.61,21.92,72.84,10.8,28.98,29.77,54.33,,
0.0955112185,9/5/2017,6,0,10,13.3,11.22,82.88,8.64,29.15,29.94,30.8,,
0.406313116,9/5/2017,7,0,10,14.63,10.73,76.16,14.12,29.15,29.94,646,,
0.8926563354,9/5/2017,8,0,10,16.66,10.58,67.24,14.16,29.15,29.94,1957.25,,
0.555741468,9/5/2017,9,0,10,18.72,10,55.84,16.84,29.16,29.95,3246.75,,
0.7085068992,9/5/2017,10,0,10,20.07,8.96,47.52,19.84,29.16,29.95,3739,,
0.9856057186,9/5/2017,11,0,10,20.66,7.68,42,16.88,29.16,29.95,4587.25,,
0.2491561128,9/5/2017,12,0.29,10,21.41,8.59,43.16,18.48,29.15,29.94,4172.25,,
0.4879655002,9/5/2017,13,0.42,10,21.73,8.76,42.56,20.44,29.15,29.94,4570.75,,
0.6332010371,9/5/2017,14,0.53,10,21.78,8.66,41,18.76,29.14,29.93,4691.5,,
0.8038692009,9/5/2017,15,0.63,10,21.2,8.3,43.12,13.4,29.14,29.93,3136.75,,
0.5121661802,9/5/2017,16,0.82,10,20.25,8.6,44.88,14.32,29.14,29.93,2457.75,,
0.6716460283,9/5/2017,17,0.44,10,19.17,8.51,47.24,11,29.15,29.94,753.5,,
0.3336141277,9/6/2017,6,0.83,10,9.21,9.08,88.84,7.16,29.22,30.01,61.95,,
0.2024613186,9/6/2017,7,0.14,10,11.89,9.75,83.12,7.6,29.22,30.01,520.5,,
0.4115292295,9/6/2017,8,0.03,10,14.28,9.99,74.88,8.56,29.23,30.02,1981.5,,
0.782173502,9/6/2017,9,0.7,10,15.81,9.5,66.4,9.68,29.24,30.03,3206.25,,
0.185978743,9/6/2017,10,0.16,10,16.96,8.89,21.14,11.64,8.52,30.03,4089,,
0.0895318417,9/6/2017,11,0.74,10,17.23,8.19,53.84,8.92,29.25,30.04,3569.5,,
0.2804628478,9/6/2017,12,0.91,10,17.85,7.56,51.28,10.8,29.26,30.05,2503,,
0.4071686475,9/6/2017,13,0.92,10,18.46,7.88,48.96,13.24,29.25,30.04,2334.5,,
0.4685810062,9/6/2017,14,0.55,10,18.56,7.73,47.48,12.28,29.23,30.02,3339.25,,
0.5145004806,9/6/2017,15,0.41,10,18.29,7.83,48.72,12.76,29.24,30.03,3226.25,,
0.2975156347,9/6/2017,16,0.75,10,17.54,7.46,50.16,9.68,29.24,30.03,2503.5,,
0.2454728156,9/6/2017,17,0.73,10,16.78,8.3,53.28,8.92,29.25,30.04,1446,,
0.2171014289,9/7/2017,6,0,10,7.71,8.17,92.04,5.96,29.3,30.09,33.11,,
0.6418512487,9/7/2017,7,0,10,11.87,9.53,81.64,6.68,29.31,30.1,638.25,,
0.9270850942,9/7/2017,8,0,10,15.49,9.98,67.64,9.6,29.31,30.11,1971.75,,
0.2393729743,9/7/2017,9,0,10,17.95,10.12,59.6,9.96,29.31,30.11,3162.5,,
0.8190992777,9/7/2017,10,0.46,10,19.45,9.93,52.92,11.56,29.31,30.11,4053.5,,
0.6796729241,9/7/2017,11,0.82,10,20.14,9.42,49.56,9.04,29.31,30.1,3635.75,,
0.1794323414,9/7/2017,12,0.76,10,20.38,8.64,46.24,12.84,29.3,30.09,2957,,
0.3918707848,9/7/2017,13,0.74,10,20.49,8.33,43.28,13.64,29.29,30.08,2576.75,,
0.9456557273,9/7/2017,14,0.54,10,21.2,8.24,41.96,10.96,29.28,30.07,3796.25,,
0.6837636088,9/7/2017,15,0.03,10,21.75,8.43,20.63,11.92,8.53,30.06,3320.5,,
0.1896046426,9/7/2017,16,0.01,10,21.48,8.02,40.52,12.52,29.27,30.06,2505.75,,
0.9589589667,9/7/2017,17,0.01,10,20.14,8.47,45.04,8.04,29.27,30.06,1345,,
0.355412039,9/8/2017,6,0.14,10,8.87,7.92,86.12,0.2,29.39,30.19,30.15,,
0.6371736582,9/8/2017,7,0,10,13.3,9.84,75.96,1.92,29.4,30.2,554,,
0.405505396,9/8/2017,8,0.14,10,18.3,11.34,62.12,5.64,29.41,30.21,1694.5,,
0.9557127103,9/8/2017,9,0.14,10,21.85,10.48,47.8,8.28,29.42,30.22,2564.5,,
0.4550955775,9/8/2017,10,0,10,23.37,10.03,42.24,6.04,29.42,30.22,3813.5,,
